cntry,pplfair,pplhlp,ppltrst,lw_pnd,lrscale,polintr,stfdem,stfeco,stfgov,trstlgl,trstplc,trstplt,trstprl,trstprt,trtsci_pnd,imbgeco,imwbcnt,happy,rlgdgr,cntgrp_fc,contadornegativo,ContadorNeutro,ContadorPositivo
Bélgica,10.0,5.0,5.0,2.0,5.0,4.0,1.0,2.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,0.0,0.0,8.0,1.0,0,1,12.0,4.75
Bélgica,10.0,10.0,0.0,2.0,5.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,5.0,9.0,7.0,6.0,7.0,2.0,0,0,3.0,9.25
Bélgica,6.0,6.0,8.0,2.0,5.0,3.0,9.0,7.0,8.0,6.0,7.0,6.0,7.0,5.0,6.0,9.0,7.0,8.0,5.0,0,0,4.75,0.0
Bélgica,8.0,4.0,5.0,2.0,5.0,3.0,8.0,6.0,5.0,7.0,4.0,3.0,5.0,5.0,8.0,6.0,6.0,8.0,5.0,0,3,9.25,0.0
Bélgica,1.0,2.0,4.0,2.0,5.0,3.0,5.0,3.0,4.0,4.0,6.0,5.0,5.0,5.0,7.0,0.0,2.0,5.0,10.0,0,2,9.25,3.0
Bélgica,7.0,4.0,5.0,3.0,1.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,10.0,5.0,3.0,9.0,10.0,0,0,6.75,3.0
Bélgica,8.0,3.0,8.0,2.0,5.0,4.0,6.0,7.0,5.0,4.0,6.0,0.0,4.0,5.0,7.0,8.0,2.0,9.0,1.0,0,2,4.5,1.75
Bélgica,6.0,3.0,4.0,3.0,6.0,2.0,3.0,2.0,6.0,3.0,7.0,2.0,5.0,5.0,7.0,5.0,5.0,8.0,4.0,0,0,6.75,0.0
Bélgica,4.0,1.0,2.0,1.0,6.0,3.0,8.0,6.0,3.0,7.0,7.0,0.0,4.0,5.0,10.0,3.0,4.0,3.0,8.0,0,0,1.75,3.5
Bélgica,4.0,2.0,1.0,1.0,5.0,1.0,9.0,5.0,5.0,7.0,5.0,8.0,4.0,5.0,8.0,5.0,5.0,8.0,7.0,0,0,10.5,0.75
Bélgica,0.0,2.0,6.0,3.0,2.0,1.0,8.0,8.0,9.0,8.0,8.0,2.0,6.0,5.0,8.0,7.0,5.0,10.0,1.0,0,0,3.5,3.25
Bélgica,2.0,2.0,2.0,5.0,3.0,4.0,2.0,4.0,6.0,3.0,6.0,2.0,2.0,5.0,8.0,4.0,4.0,4.0,0.0,0,0,1.5,2.25
Bélgica,10.0,0.0,8.0,3.0,7.0,4.0,7.0,6.0,7.0,0.0,0.0,5.0,10.0,5.0,6.0,2.0,5.0,6.0,7.0,0,1,5.0,7.75
Bélgica,3.0,6.0,2.0,3.0,2.0,4.0,4.0,7.0,5.0,1.0,2.0,3.0,3.0,5.0,9.0,2.0,4.0,10.0,9.0,0,0,3.5,1.75
Bélgica,5.0,9.0,5.0,3.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,5.0,5.0,5.0,3.0,0,0,20.0,1.75
Bélgica,5.0,5.0,5.0,2.0,0.0,1.0,5.0,4.0,3.0,7.0,5.0,5.0,6.0,5.0,8.0,7.0,5.0,7.0,5.0,0,0,13.5,1.75
Bélgica,1.0,3.0,2.0,4.0,5.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,1.0,8.0,10.0,0,1,3.25,12.0
Bélgica,3.0,5.0,6.0,2.0,5.0,3.0,5.0,4.0,5.0,2.0,3.0,4.0,5.0,5.0,8.0,4.0,3.0,9.0,7.0,0,0,9.25,0.0
Bélgica,7.0,3.0,7.0,2.0,1.0,2.0,7.0,3.0,5.0,8.0,7.0,7.0,5.0,5.0,8.0,7.0,6.0,9.0,0.0,0,0,4.75,1.5
Bélgica,1.0,1.0,1.0,1.0,0.0,2.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,5.0,5.0,10.0,10.0,5.0,0.0,0,0,9.25,6.5
Bélgica,7.0,3.0,3.0,1.0,5.0,4.0,7.0,8.0,6.0,6.0,6.0,5.0,5.0,5.0,8.0,5.0,4.0,9.0,6.0,0,2,7.5,0.75
Bélgica,5.0,2.0,6.0,1.0,2.0,3.0,7.0,6.0,5.0,7.0,10.0,4.0,5.0,5.0,7.0,2.0,5.0,7.0,9.0,0,0,7.75,2.0
Bélgica,1.0,1.0,2.0,4.0,6.0,1.0,4.0,2.0,2.0,0.0,3.0,1.0,1.0,5.0,6.0,5.0,3.0,7.0,10.0,0,0,3.0,3.25
Bélgica,8.0,0.0,0.0,2.0,5.0,4.0,6.0,1.0,5.0,8.0,8.0,1.0,5.0,5.0,9.0,5.0,4.0,6.0,8.0,0,0,7.5,3.25
Bélgica,7.0,3.0,5.0,1.0,6.0,3.0,7.0,6.0,3.0,1.0,5.0,5.0,5.0,5.0,10.0,5.0,5.0,10.0,7.0,0,4,10.75,3.5
Bélgica,6.0,5.0,3.0,4.0,5.0,4.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,5.0,7.0,4.0,4.0,7.0,5.0,0,0,7.5,6.25
Bélgica,4.0,1.0,4.0,2.0,6.0,4.0,3.0,3.0,4.0,2.0,7.0,0.0,1.0,5.0,9.0,10.0,3.0,8.0,5.0,0,0,3.0,3.25
Bélgica,5.0,5.0,5.0,2.0,0.0,2.0,6.0,5.0,8.0,4.0,7.0,4.0,7.0,5.0,7.0,1.0,1.0,7.0,8.0,0,0,7.75,1.5
Bélgica,2.0,4.0,5.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,10.0,5.0,5.0,7.0,0,1,7.5,12.25
Bélgica,3.0,3.0,5.0,2.0,5.0,3.0,0.0,2.0,0.0,2.0,5.0,2.0,2.0,5.0,8.0,5.0,5.0,5.0,5.0,0,0,12.25,3.0
Bélgica,6.0,10.0,5.0,1.0,0.0,3.0,7.0,5.0,8.0,0.0,3.0,0.0,5.0,5.0,8.0,0.0,2.0,10.0,0.0,0,0,6.25,11.0
Bélgica,0.0,0.0,1.0,2.0,5.0,4.0,7.0,6.0,5.0,2.0,9.0,0.0,5.0,5.0,8.0,5.0,5.0,10.0,0.0,0,5,9.0,7.75
Bélgica,7.0,7.0,5.0,2.0,5.0,4.0,7.0,6.0,5.0,5.0,7.0,5.0,5.0,5.0,2.0,5.0,5.0,6.0,6.0,0,7,13.5,0.25
Bélgica,0.0,0.0,0.0,2.0,5.0,4.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,5.0,10.0,8.0,0,0,7.5,13.75
Bélgica,5.0,5.0,5.0,1.0,5.0,4.0,5.0,3.0,5.0,0.0,7.0,0.0,0.0,5.0,7.0,2.0,2.0,8.0,6.0,0,1,10.5,5.25
Bélgica,5.0,5.0,5.0,2.0,7.0,3.0,7.0,5.0,7.0,3.0,8.0,7.0,6.0,5.0,5.0,7.0,5.0,7.0,5.0,0,0,12.25,0.0
Bélgica,0.0,0.0,0.0,1.0,5.0,2.0,0.0,5.0,0.0,3.0,1.0,1.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0,0,12.25,9.5
Bélgica,7.0,5.0,5.0,3.0,2.0,2.0,5.0,2.0,3.0,4.0,4.0,7.0,6.0,5.0,9.0,5.0,5.0,8.0,0.0,0,4,9.75,1.5
Bélgica,6.0,3.0,5.0,2.0,5.0,3.0,7.0,5.0,4.0,4.0,8.0,5.0,5.0,5.0,8.0,3.0,5.0,7.0,7.0,0,1,10.75,0.0
Bélgica,10.0,0.0,0.0,1.0,5.0,3.0,3.0,0.0,3.0,0.0,7.0,0.0,0.0,5.0,6.0,0.0,5.0,10.0,10.0,0,1,4.75,15.5
Bélgica,4.0,4.0,4.0,1.0,5.0,4.0,7.0,7.0,6.0,6.0,8.0,3.0,6.0,5.0,10.0,5.0,5.0,6.0,9.0,0,2,6.0,2.25
Bélgica,5.0,0.0,1.0,2.0,5.0,4.0,2.0,2.0,4.0,1.0,0.0,0.0,2.0,5.0,8.0,3.0,5.0,8.0,5.0,0,1,7.5,4.75
Bélgica,0.0,0.0,5.0,1.0,0.0,2.0,7.0,6.0,7.0,4.0,0.0,7.0,7.0,5.0,8.0,5.0,5.0,7.0,0.0,0,0,6.25,8.0
Bélgica,9.0,3.0,0.0,2.0,5.0,4.0,7.0,8.0,7.0,5.0,5.0,5.0,5.0,5.0,7.0,3.0,5.0,7.0,5.0,0,3,12.0,1.75
Bélgica,6.0,0.0,7.0,1.0,5.0,4.0,6.0,3.0,4.0,0.0,5.0,5.0,6.0,5.0,6.0,2.0,7.0,10.0,0.0,0,0,6.0,6.75
Bélgica,7.0,6.0,7.0,4.0,3.0,2.0,7.0,6.0,7.0,2.0,5.0,6.0,7.0,5.0,5.0,5.0,5.0,7.0,0.0,0,0,7.75,1.5
Bélgica,5.0,2.0,3.0,1.0,5.0,3.0,5.0,4.0,4.0,4.0,6.0,4.0,6.0,5.0,8.0,3.0,5.0,7.0,1.0,0,0,7.75,0.5
Bélgica,7.0,7.0,7.0,2.0,5.0,4.0,8.0,5.0,5.0,3.0,7.0,3.0,7.0,5.0,8.0,6.0,5.0,7.0,8.0,0,0,7.5,0.25
Bélgica,7.0,3.0,4.0,1.0,5.0,2.0,7.0,5.0,7.0,0.0,5.0,4.0,7.0,5.0,6.0,0.0,1.0,5.0,0.0,0,0,7.75,5.0
Bélgica,3.0,5.0,1.0,2.0,1.0,4.0,7.0,4.0,3.0,1.0,1.0,1.0,5.0,5.0,6.0,5.0,5.0,9.0,10.0,0,3,7.5,1.75
Bélgica,5.0,5.0,5.0,2.0,5.0,2.0,6.0,5.0,6.0,5.0,5.0,4.0,7.0,5.0,6.0,5.0,3.0,8.0,6.0,0,0,13.75,0.0
Bélgica,5.0,3.0,3.0,1.0,5.0,4.0,7.0,6.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,0,10,16.5,0.75
Bélgica,5.0,4.0,6.0,1.0,5.0,2.0,6.0,7.0,6.0,4.0,6.0,4.0,6.0,5.0,7.0,5.0,4.0,8.0,3.0,0,0,6.25,0.5
Bélgica,7.0,3.0,5.0,4.0,4.0,2.0,7.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,8.0,5.0,4.0,7.0,2.0,0,0,10.75,0.0
Bélgica,7.0,7.0,4.0,1.0,5.0,2.0,7.0,5.0,5.0,7.0,6.0,2.0,5.0,5.0,9.0,5.0,4.0,8.0,9.0,0,3,9.25,0.5
Bélgica,5.0,5.0,7.0,3.0,4.0,3.0,5.0,6.0,6.0,3.0,3.0,4.0,4.0,5.0,8.0,5.0,5.0,7.0,7.0,0,0,9.75,0.0
Bélgica,8.0,7.0,5.0,2.0,3.0,2.0,5.0,5.0,7.0,8.0,7.0,4.0,7.0,5.0,7.0,7.0,5.0,8.0,5.0,0,0,9.25,0.0
Bélgica,5.0,7.0,8.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,9.0,0.0,0.0,10.0,10.0,0,0,3.5,16.75
Bélgica,4.0,2.0,4.0,3.0,5.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,9.0,0.0,2.0,8.0,2.0,0,1,3.5,7.75
Bélgica,5.0,8.0,4.0,1.0,5.0,4.0,5.0,8.0,6.0,5.0,5.0,5.0,5.0,5.0,8.0,5.0,5.0,2.0,6.0,0,2,15.0,0.75
Bélgica,5.0,2.0,1.0,3.0,3.0,1.0,7.0,7.0,6.0,1.0,1.0,4.0,5.0,5.0,7.0,5.0,5.0,9.0,2.0,0,1,8.0,0.25
Bélgica,6.0,7.0,3.0,1.0,10.0,2.0,6.0,8.0,6.0,6.0,7.0,8.0,9.0,5.0,5.0,6.0,7.0,6.0,9.0,0,0,3.25,2.0
Bélgica,5.0,4.0,6.0,3.0,5.0,3.0,6.0,8.0,6.0,7.0,5.0,5.0,5.0,5.0,9.0,8.0,7.0,7.0,0.0,0,1,9.75,1.5
Bélgica,8.0,4.0,5.0,1.0,10.0,1.0,5.0,5.0,4.0,0.0,4.0,3.0,2.0,5.0,8.0,5.0,0.0,9.0,7.0,0,0,7.5,5.25
Bélgica,4.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,5.0,5.0,3.0,3.0,5.0,7.0,5.0,5.0,4.0,5.0,0,0,9.25,0.5
Bélgica,2.0,1.0,2.0,2.0,8.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,2.0,5.0,8.0,3.0,3.0,8.0,0.0,0,0,1.75,3.0
Bélgica,5.0,3.0,5.0,3.0,4.0,4.0,6.0,6.0,6.0,8.0,5.0,4.0,8.0,5.0,8.0,0.0,0.0,9.0,0.0,0,0,6.5,4.75
Bélgica,5.0,1.0,3.0,4.0,5.0,3.0,8.0,5.0,4.0,4.0,8.0,4.0,3.0,5.0,8.0,5.0,5.0,6.0,5.0,0,0,10.75,0.0
Bélgica,5.0,4.0,3.0,1.0,5.0,3.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,9.0,5.0,5.0,6.0,3.0,0,0,13.75,0.5
Bélgica,9.0,1.0,5.0,2.0,8.0,3.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,7.0,5.0,4.0,9.0,9.0,0,1,4.75,0.0
Bélgica,9.0,3.0,4.0,1.0,4.0,1.0,6.0,7.0,7.0,7.0,10.0,6.0,7.0,5.0,5.0,4.0,5.0,8.0,9.0,0,0,4.5,2.25
Bélgica,8.0,5.0,7.0,3.0,5.0,2.0,8.0,7.0,8.0,6.0,6.0,6.0,5.0,5.0,7.0,4.0,5.0,8.0,4.0,0,0,8.25,0.0
Bélgica,1.0,1.0,1.0,2.0,2.0,2.0,8.0,6.0,5.0,6.0,5.0,5.0,10.0,5.0,8.0,9.0,2.0,6.0,10.0,0,1,6.25,3.0
Bélgica,7.0,3.0,7.0,2.0,5.0,2.0,7.0,7.0,7.0,4.0,4.0,4.0,6.0,5.0,2.0,7.0,5.0,8.0,0.0,0,2,4.75,1.5
Bélgica,7.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,5.0,7.0,0.0,0.0,7.0,0.0,0,2,3.25,15.0
Bélgica,5.0,3.0,5.0,2.0,5.0,2.0,6.0,6.0,7.0,5.0,8.0,5.0,7.0,5.0,8.0,6.0,5.0,8.0,10.0,0,0,10.75,1.5
Bélgica,6.0,5.0,5.0,2.0,1.0,3.0,7.0,7.0,5.0,7.0,7.0,6.0,5.0,5.0,8.0,5.0,7.0,9.0,5.0,0,0,10.75,0.0
Bélgica,3.0,6.0,5.0,2.0,5.0,3.0,6.0,2.0,2.0,6.0,6.0,6.0,8.0,5.0,8.0,5.0,5.0,8.0,5.0,0,0,9.25,0.0
Bélgica,5.0,1.0,2.0,1.0,4.0,2.0,5.0,4.0,6.0,3.0,3.0,6.0,5.0,5.0,5.0,5.0,4.0,9.0,7.0,0,0,9.25,0.5
Bélgica,0.0,2.0,5.0,2.0,7.0,2.0,3.0,4.0,7.0,6.0,6.0,8.0,8.0,5.0,4.0,0.0,1.0,10.0,10.0,0,0,3.25,6.0
Bélgica,1.0,1.0,1.0,2.0,1.0,3.0,10.0,0.0,2.0,0.0,0.0,5.0,4.0,5.0,5.0,0.0,0.0,7.0,0.0,0,0,4.75,10.5
Bélgica,7.0,7.0,5.0,4.0,5.0,2.0,8.0,6.0,7.0,4.0,7.0,5.0,7.0,5.0,8.0,5.0,3.0,9.0,10.0,0,1,7.75,1.5
Bélgica,8.0,8.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,10.0,6.0,5.0,5.0,7.0,2.0,4.0,7.0,0.0,0,0,10.5,3.25
Bélgica,5.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,0.0,5.0,2.0,3.0,0.0,5.0,5.0,3.0,5.0,10.0,3.0,0,0,7.5,5.25
Bélgica,5.0,7.0,5.0,4.0,5.0,3.0,6.0,7.0,5.0,8.0,7.0,6.0,5.0,5.0,8.0,3.0,4.0,8.0,4.0,0,1,9.25,0.0
Bélgica,5.0,3.0,5.0,1.0,3.0,3.0,7.0,6.0,6.0,4.0,4.0,4.0,5.0,5.0,8.0,3.0,5.0,10.0,2.0,0,0,7.75,2.0
Bélgica,7.0,3.0,0.0,4.0,1.0,3.0,6.0,5.0,4.0,0.0,7.0,0.0,5.0,5.0,6.0,5.0,5.0,8.0,8.0,0,3,7.75,4.5
Bélgica,5.0,5.0,4.0,1.0,5.0,3.0,7.0,6.0,5.0,5.0,7.0,5.0,5.0,5.0,6.0,9.0,10.0,3.0,8.0,0,8,12.25,2.0
Bélgica,4.0,1.0,3.0,4.0,5.0,1.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,5.0,9.0,4.0,6.0,8.0,7.0,0,0,3.0,0.25
Bélgica,7.0,7.0,6.0,1.0,5.0,1.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,5.0,8.0,5.0,7.0,9.0,8.0,0,0,4.5,0.75
Bélgica,5.0,5.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,5.0,5.0,0,0,9.25,12.5
Bélgica,10.0,0.0,0.0,2.0,5.0,2.0,5.0,4.0,5.0,5.0,8.0,0.0,2.0,5.0,9.0,5.0,5.0,8.0,0.0,0,1,10.75,7.5
Bélgica,5.0,1.0,4.0,1.0,6.0,4.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,5.0,8.0,9.0,4.0,7.0,0.0,0,0,3.0,5.25
Bélgica,10.0,10.0,2.0,2.0,5.0,3.0,2.0,5.0,2.0,2.0,7.0,0.0,0.0,5.0,9.0,4.0,3.0,6.0,10.0,0,1,4.75,7.5
Bélgica,5.0,10.0,5.0,1.0,5.0,3.0,7.0,7.0,6.0,4.0,5.0,8.0,3.0,5.0,6.0,6.0,5.0,10.0,5.0,0,1,10.75,3.5
Bélgica,10.0,2.0,5.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,10.0,8.0,0,0,6.0,15.75
Bélgica,8.0,6.0,8.0,1.0,2.0,1.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,10.0,5.0,5.0,7.0,3.0,0,0,7.5,2.25
Bélgica,5.0,3.0,4.0,3.0,5.0,3.0,5.0,6.0,5.0,0.0,6.0,0.0,3.0,5.0,7.0,5.0,5.0,8.0,0.0,0,2,11.25,4.5
Bélgica,5.0,4.0,0.0,2.0,3.0,1.0,6.0,6.0,4.0,4.0,5.0,6.0,6.0,5.0,8.0,1.0,0.0,9.0,3.0,0,1,4.5,3.25
Bélgica,1.0,1.0,3.0,3.0,5.0,3.0,6.0,6.0,4.0,4.0,3.0,2.0,2.0,5.0,8.0,0.0,0.0,7.0,5.0,0,0,5.25,3.0
Bélgica,1.0,1.0,3.0,3.0,5.0,4.0,4.0,1.0,3.0,5.0,0.0,0.0,3.0,5.0,5.0,2.0,1.0,6.0,4.0,0,1,6.5,3.25
Bélgica,3.0,4.0,2.0,1.0,5.0,4.0,8.0,6.0,5.0,5.0,3.0,2.0,3.0,5.0,6.0,4.0,4.0,8.0,5.0,0,2,7.5,0.75
Bélgica,1.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,5.0,7.0,2.0,3.0,6.0,0.0,0,0,1.75,1.5
Bélgica,7.0,2.0,5.0,1.0,4.0,3.0,4.0,5.0,4.0,2.0,1.0,4.0,2.0,5.0,5.0,7.0,7.0,8.0,7.0,0,0,6.25,0.5
Bélgica,7.0,8.0,6.0,3.0,5.0,3.0,8.0,6.0,6.0,6.0,7.0,5.0,6.0,5.0,7.0,3.0,5.0,7.0,3.0,0,0,6.75,0.0
Bélgica,5.0,3.0,5.0,1.0,3.0,2.0,7.0,8.0,8.0,5.0,5.0,6.0,7.0,5.0,9.0,8.0,8.0,8.0,3.0,0,0,7.75,0.5
Bélgica,5.0,2.0,5.0,4.0,6.0,2.0,4.0,6.0,4.0,5.0,6.0,1.0,6.0,5.0,6.0,7.0,8.0,7.0,4.0,0,0,6.25,0.0
Bélgica,5.0,7.0,5.0,1.0,5.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,10.0,5.0,2.0,9.0,0.0,0,0,15.0,3.75
Bélgica,5.0,5.0,4.0,3.0,6.0,4.0,6.0,5.0,5.0,5.0,6.0,3.0,5.0,5.0,8.0,5.0,7.0,7.0,2.0,0,0,12.5,0.25
Bélgica,3.0,2.0,8.0,1.0,8.0,3.0,2.0,1.0,7.0,0.0,0.0,2.0,3.0,5.0,1.0,8.0,8.0,7.0,10.0,0,0,1.75,5.0
Bélgica,6.0,10.0,5.0,2.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,7.0,8.0,5.0,8.0,10.0,0,0,10.75,3.0
Bélgica,5.0,5.0,3.0,4.0,4.0,2.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,5.0,7.0,5.0,5.0,8.0,0.0,0,1,9.25,1.5
Bélgica,0.0,7.0,5.0,2.0,7.0,2.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,5.0,9.0,4.0,3.0,7.0,10.0,0,0,3.25,3.0
Bélgica,2.0,2.0,2.0,4.0,5.0,4.0,7.0,6.0,5.0,5.0,2.0,2.0,5.0,5.0,8.0,1.0,1.0,5.0,5.0,0,6,10.5,0.25
Bélgica,7.0,4.0,5.0,2.0,5.0,2.0,6.0,6.0,6.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,2.0,7.0,6.0,0,0,10.75,0.0
Bélgica,0.0,2.0,2.0,1.0,5.0,3.0,6.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,3.0,2.0,2.0,3.0,5.0,0,0,10.75,2.0
Bélgica,0.0,1.0,0.0,2.0,5.0,2.0,9.0,3.0,6.0,7.0,6.0,6.0,6.0,5.0,7.0,7.0,8.0,7.0,1.0,0,1,3.25,3.0
Bélgica,5.0,5.0,10.0,1.0,0.0,4.0,0.0,0.0,5.0,0.0,7.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,0,3,10.5,8.25
Bélgica,5.0,1.0,2.0,1.0,5.0,4.0,4.0,6.0,5.0,3.0,6.0,1.0,5.0,5.0,8.0,2.0,1.0,8.0,0.0,0,4,7.5,2.25
Bélgica,5.0,5.0,3.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,10.0,9.0,10.0,5.0,9.0,0.0,10.0,10.0,8.0,0,1,12.25,7.5
Bélgica,7.0,3.0,6.0,3.0,5.0,2.0,5.0,7.0,5.0,6.0,6.0,2.0,3.0,5.0,8.0,6.0,5.0,8.0,1.0,0,0,8.25,0.0
Bélgica,4.0,5.0,5.0,1.0,1.0,2.0,7.0,3.0,6.0,1.0,6.0,4.0,6.0,5.0,1.0,5.0,5.0,6.0,3.0,0,0,7.75,0.5
Bélgica,7.0,3.0,4.0,4.0,3.0,1.0,6.0,3.0,6.0,1.0,8.0,6.0,7.0,5.0,9.0,8.0,5.0,9.0,10.0,0,0,3.0,1.75
Bélgica,4.0,2.0,4.0,4.0,5.0,1.0,8.0,8.0,8.0,4.0,5.0,5.0,8.0,5.0,8.0,5.0,5.0,8.0,0.0,0,0,9.0,1.75
Bélgica,5.0,3.0,5.0,1.0,3.0,2.0,9.0,6.0,7.0,3.0,5.0,7.0,7.0,5.0,8.0,2.0,3.0,7.0,7.0,0,0,6.25,0.5
Bélgica,7.0,5.0,7.0,4.0,7.0,3.0,7.0,7.0,6.0,8.0,8.0,7.0,6.0,5.0,7.0,3.0,5.0,9.0,7.0,0,0,4.75,0.0
Bélgica,4.0,2.0,4.0,2.0,2.0,3.0,4.0,7.0,6.0,8.0,7.0,3.0,8.0,5.0,9.0,10.0,7.0,10.0,0.0,0,0,1.75,4.5
Bélgica,5.0,3.0,5.0,2.0,4.0,2.0,8.0,7.0,6.0,7.0,7.0,5.0,6.0,5.0,8.0,8.0,8.0,8.0,6.0,0,0,6.25,0.0
Bélgica,8.0,3.0,7.0,2.0,6.0,3.0,8.0,6.0,6.0,4.0,5.0,5.0,7.0,5.0,6.0,4.0,5.0,8.0,3.0,0,0,6.25,0.0
Bélgica,4.0,7.0,6.0,3.0,4.0,2.0,6.0,6.0,5.0,4.0,6.0,5.0,6.0,5.0,9.0,6.0,4.0,7.0,6.0,0,0,5.25,0.0
Bélgica,0.0,0.0,0.0,2.0,4.0,3.0,2.0,3.0,2.0,0.0,3.0,1.0,2.0,5.0,6.0,3.0,5.0,5.0,2.0,0,0,4.75,6.0
Bélgica,6.0,1.0,5.0,2.0,0.0,2.0,4.0,2.0,4.0,4.0,6.0,5.0,3.0,5.0,5.0,7.0,5.0,4.0,5.0,0,0,9.25,1.5
Bélgica,1.0,4.0,3.0,4.0,5.0,3.0,7.0,0.0,5.0,3.0,2.0,2.0,3.0,5.0,8.0,5.0,5.0,8.0,4.0,0,5,7.75,1.5
Bélgica,2.0,1.0,4.0,2.0,7.0,4.0,7.0,4.0,5.0,6.0,6.0,2.0,1.0,5.0,3.0,0.0,2.0,7.0,3.0,0,0,3.0,1.75
Bélgica,5.0,0.0,0.0,2.0,0.0,4.0,5.0,5.0,0.0,5.0,5.0,0.0,3.0,5.0,7.0,5.0,10.0,10.0,10.0,0,1,10.5,12.25
Bélgica,5.0,2.0,4.0,3.0,3.0,3.0,7.0,6.0,5.0,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,3.0,0,4,12.75,0.0
Bélgica,5.0,1.0,5.0,1.0,1.0,2.0,8.0,5.0,4.0,2.0,5.0,3.0,4.0,5.0,8.0,1.0,3.0,5.0,5.0,0,0,10.75,0.5
Bélgica,6.0,5.0,6.0,2.0,5.0,2.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,5.0,7.0,5.0,5.0,7.0,0.0,0,2,7.75,1.5
Bélgica,4.0,3.0,5.0,3.0,5.0,3.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,5.0,8.0,7.0,6.0,7.0,6.0,0,1,8.25,0.0
Bélgica,4.0,2.0,4.0,4.0,5.0,3.0,6.0,5.0,5.0,7.0,6.0,5.0,6.0,5.0,8.0,5.0,5.0,8.0,5.0,0,0,12.25,0.0
Bélgica,8.0,9.0,5.0,5.0,1.0,3.0,5.0,2.0,10.0,4.0,3.0,5.0,5.0,5.0,9.0,5.0,4.0,9.0,7.0,0,2,9.25,2.0
Bélgica,8.0,10.0,7.0,1.0,5.0,4.0,8.0,6.0,5.0,10.0,10.0,4.0,5.0,5.0,9.0,8.0,5.0,10.0,0.0,0,4,7.5,8.25
Bélgica,7.0,3.0,5.0,2.0,5.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,5.0,10.0,5.0,5.0,10.0,3.0,0,1,7.5,3.25
Bélgica,3.0,6.0,5.0,2.0,5.0,2.0,6.0,6.0,7.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,8.0,0,0,10.75,0.0
Bélgica,5.0,3.0,5.0,3.0,3.0,2.0,7.0,6.0,7.0,5.0,8.0,7.0,5.0,5.0,8.0,5.0,5.0,9.0,5.0,0,0,12.75,0.0
Bélgica,8.0,5.0,0.0,2.0,9.0,3.0,7.0,3.0,5.0,3.0,2.0,7.0,6.0,5.0,9.0,2.0,3.0,5.0,2.0,0,0,6.25,1.5
Bélgica,8.0,7.0,8.0,4.0,5.0,1.0,7.0,6.0,5.0,3.0,8.0,6.0,7.0,5.0,7.0,5.0,4.0,7.0,10.0,0,4,6.0,1.75
